Date,State,Total,Category,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,day_of_week,month,week,is_holiday
2023-09-03,Oregon,117849252.0382353,Beverages,117401303.97647059,114713615.60588236,104410810.18529412,116057459.79117647,967678.4111611198,110906057.08088236,3943469.743798628,6,9,35,0
2023-09-04,Oregon,118297200.10000001,Beverages,117849252.0382353,115161563.66764706,104858758.24705882,116505407.85294119,967678.4111583155,111354005.14264706,3943469.7437982657,0,9,36,0
2023-09-05,Oregon,118192529.31348315,Beverages,118297200.10000001,115609511.72941178,105306706.30882353,116953355.91470589,967678.4111555057,111801953.20441177,3943469.743797902,1,9,36,0
2023-09-06,Oregon,118087858.5269663,Beverages,118192529.31348315,116057459.79117648,105754654.37058824,117322358.42671607,855852.653329936,112231480.63790041,3913258.062618271,2,9,36,0
2023-09-07,Oregon,117983187.74044944,Beverages,118087858.5269663,116505407.85294119,106202602.43235295,117612415.38897178,682152.6150200759,112642587.44311303,3856797.3608562103,3,9,36,1
2023-09-08,Oregon,117878516.9539326,Beverages,117983187.74044944,116953355.91470589,106650550.49411765,117823526.80147295,481667.83046532964,113035273.62004957,3777402.05463667,4,9,36,0
2023-09-09,Oregon,117773846.16741574,Beverages,117878516.9539326,117401303.97647059,107098498.55588235,117955692.66421963,293136.836984312,113409539.16871008,3677913.097160724,5,9,36,0
2023-09-10,Oregon,117669175.38089888,Beverages,117773846.16741574,117849252.0382353,107546446.61764707,118008912.9772118,192123.98361040856,113765384.08909453,3560818.733337578,6,9,36,0
2023-09-11,Oregon,117564504.59438203,Beverages,117669175.38089888,118297200.10000001,107994394.67941177,117983187.74044944,226114.7403200931,114102808.38120292,3428341.4110351363,0,9,37,0
2023-09-12,Oregon,117459833.80786517,Beverages,117564504.59438203,118192529.31348315,108442342.74117647,117878516.9539326,226114.7403229011,114421812.04503526,3282502.948927578,1,9,37,0
2023-09-13,Oregon,117355163.02134833,Beverages,117459833.80786517,118087858.5269663,108890290.80294117,117773846.16741574,226114.7403257146,114722395.08059154,3125175.64151634,2,9,37,0
2023-09-14,Oregon,117250492.23483147,Beverages,117355163.02134833,117983187.74044944,109338238.86470589,117669175.38089888,226114.74032852266,115004557.4878718,2958124.5160513446,3,9,37,0
2023-09-15,Oregon,117145821.4483146,Beverages,117250492.23483147,117878516.9539326,109786186.9264706,117564504.59438203,226114.74033133613,115268299.26687597,2783044.61962572,4,9,37,0
2023-09-16,Oregon,117041150.66179776,Beverages,117145821.4483146,117773846.16741574,110234134.9882353,117459833.80786517,226114.74033414587,115513620.4176041,2601596.6126200594,5,9,37,0
2023-09-17,Oregon,116936479.8752809,Beverages,117041150.66179776,117669175.38089888,110682083.05000001,117355163.02134833,226114.74033695392,115740520.94005619,2415443.915396725,6,9,37,0
2023-09-18,Oregon,116831809.08876406,Beverages,116936479.8752809,117564504.59438203,111130031.11176471,117250492.23483147,226114.7403397674,115949000.83423223,2226295.1894251127,0,9,38,0
2023-09-19,Oregon,116727138.3022472,Beverages,116831809.08876406,117459833.80786517,111577979.17352942,117145821.44831462,226114.74034257542,116139060.1001322,2035957.1445154964,1,9,38,0
2023-09-20,Oregon,116622467.51573034,Beverages,116727138.3022472,117355163.02134833,112025927.23529412,117041150.66179776,226114.7403453889,116310698.73775612,1846404.7584595166,2,9,38,0
2023-09-21,Oregon,116517796.72921349,Beverages,116622467.51573034,117250492.23483147,112473875.29705884,116936479.8752809,226114.74034819865,116463916.747104,1659879.1565977412,3,9,38,0
2023-09-22,Oregon,116413125.94269663,Beverages,116517796.72921349,117145821.4483146,112921823.35882354,116831809.08876406,226114.74035100668,116598714.12817581,1479027.2651630517,4,9,38,0
2023-09-23,Oregon,116308455.15617979,Beverages,116413125.94269663,117041150.66179776,113369771.42058824,116727138.30224718,226114.74035382018,116715090.8809716,1307099.1660775268,5,9,38,0
2023-09-24,Oregon,116203784.36966293,Beverages,116308455.15617979,116936479.8752809,113817719.48235294,116622467.51573035,226114.7403566282,116813047.0054913,1148208.0028967476,6,9,38,0
2023-09-25,Oregon,116099113.58314607,Beverages,116203784.36966293,116831809.08876406,114265667.54411766,116517796.72921349,226114.7403594417,116892582.50173497,1007600.4964547135,0,9,39,0
2023-09-26,Oregon,115994442.79662922,Beverages,116099113.58314607,116727138.3022472,114713615.60588236,116413125.94269665,226114.74036225144,116953697.36970258,891712.1069898976,1,9,39,0
2023-09-27,Oregon,115889772.01011236,Beverages,115994442.79662922,116622467.51573034,115161563.66764706,116308455.15617979,226114.74036505946,116996391.60939415,807441.3196376517,2,9,39,0
2023-09-28,Oregon,115785101.22359551,Beverages,115889772.01011236,116517796.72921349,115609511.72941178,116203784.36966293,226114.74036787296,117020665.22080965,759927.8588820642,3,9,39,1
2023-09-29,Oregon,115680430.43707865,Beverages,115785101.22359551,116413125.94269663,116057459.79117648,116099113.58314608,226114.740370681,117026518.20394912,749286.0202247857,4,9,39,0
2023-09-30,Oregon,115575759.65056181,Beverages,115680430.43707865,116308455.15617979,116505407.85294119,115994442.7966292,226114.74037349448,117013950.55881253,769002.855486638,5,9,39,0
2023-10-01,Oregon,115471088.86404495,Beverages,115575759.65056181,116203784.36966293,116953355.91470589,115889772.01011236,226114.7403763025,116982962.28539987,807946.8566695595,6,10,39,0
2023-10-02,Oregon,115366418.07752809,Beverages,115471088.86404495,116099113.58314607,117401303.97647059,115785101.22359551,226114.740379116,116933553.38371117,853839.4642559328,0,10,40,1
2023-10-03,Oregon,115261747.29101124,Beverages,115366418.07752809,115994442.79662922,117849252.0382353,115680430.43707864,226114.74038192947,116865723.85374643,895223.1505226471,1,10,40,0
2023-10-04,Oregon,115157076.50449438,Beverages,115261747.29101124,115889772.01011236,118297200.10000001,115575759.65056181,226114.7403847375,116779473.69550563,921459.6856853704,2,10,40,0
2023-10-05,Oregon,115052405.71797754,Beverages,115157076.50449438,115785101.22359551,118192529.31348315,115471088.86404495,226114.740387551,116674802.90898876,921459.6856857358,3,10,40,0
2023-10-06,Oregon,114947734.93146068,Beverages,115052405.71797754,115680430.43707865,118087858.5269663,115366418.07752809,226114.74039035902,116570132.12247191,921459.6856861007,4,10,40,0
2023-10-07,Oregon,114843064.14494382,Beverages,114947734.93146068,115575759.65056181,117983187.74044944,115261747.29101124,226114.7403931725,116465461.33595507,921459.6856864665,5,10,40,0
2023-10-08,Oregon,114738393.35842697,Beverages,114843064.14494382,115471088.86404495,117878516.9539326,115157076.5044944,226114.74039598225,116360790.54943821,921459.6856868336,6,10,40,0
2023-10-09,Oregon,114633722.57191011,Beverages,114738393.35842697,115366418.07752809,117773846.16741574,115052405.71797754,226114.74039879028,116256119.76292135,921459.6856871989,0,10,41,0
2023-10-10,Oregon,114529051.78539327,Beverages,114633722.57191011,115261747.29101124,117669175.38089888,114947734.9314607,226114.74040160378,116151448.97640449,921459.6856875648,1,10,41,0
2023-10-11,Oregon,114424380.99887641,Beverages,114529051.78539327,115157076.50449438,117564504.59438203,114843064.14494382,226114.7404044118,116046778.18988763,921459.6856879314,2,10,41,0
2023-10-12,Oregon,114319710.21235955,Beverages,114424380.99887641,115052405.71797754,117459833.80786517,114738393.35842697,226114.7404072253,115942107.4033708,921459.6856882984,3,10,41,0
2023-10-13,Oregon,114215039.4258427,Beverages,114319710.21235955,114947734.93146068,117355163.02134833,114633722.57191013,226114.74041003504,115837436.61685394,921459.6856886655,4,10,41,0
2023-10-14,Oregon,114110368.63932584,Beverages,114215039.4258427,114843064.14494382,117250492.23483147,114529051.78539325,226114.74041284306,115732765.83033708,921459.6856890314,5,10,41,0
2023-10-15,Oregon,114005697.852809,Beverages,114110368.63932584,114738393.35842697,117145821.4483146,114424380.99887641,226114.74041565656,115628095.04382023,921459.6856893983,6,10,41,0
2023-10-16,Oregon,113901027.06629214,Beverages,114005697.852809,114633722.57191011,117041150.66179776,114319710.21235955,226114.7404184646,115523424.25730339,921459.6856897646,0,10,42,0
2023-10-17,Oregon,113796356.27977528,Beverages,113901027.06629214,114529051.78539327,116936479.8752809,114215039.42584269,226114.74042127805,115418753.47078651,921459.6856901303,1,10,42,0
2023-10-18,Oregon,113691685.49325843,Beverages,113796356.27977528,114424380.99887641,116831809.08876406,114110368.63932584,226114.74042408782,115314082.68426967,921459.6856904974,2,10,42,0
2023-10-19,Oregon,113587014.70674157,Beverages,113691685.49325843,114319710.21235955,116727138.3022472,114005697.85280898,226114.74042689585,115209411.89775282,921459.6856908628,3,10,42,0
2023-10-20,Oregon,113482343.92022473,Beverages,113587014.70674157,114215039.4258427,116622467.51573034,113901027.06629214,226114.74042970932,115104741.11123595,921459.6856912286,4,10,42,0
2023-10-21,Oregon,113377673.13370787,Beverages,113482343.92022473,114110368.63932584,116517796.72921349,113796356.27977528,226114.74043251737,115000070.3247191,921459.6856915952,5,10,42,0
2023-10-22,Oregon,113273002.347191,Beverages,113377673.13370787,114005697.852809,116413125.94269663,113691685.49325843,226114.74043533087,114895399.53820226,921459.6856919623,6,10,42,0
2023-10-23,Oregon,113168331.56067416,Beverages,113273002.347191,113901027.06629214,116308455.15617979,113587014.70674157,226114.74043814058,114790728.7516854,921459.6856923293,0,10,43,0
2023-10-24,Oregon,113063660.7741573,Beverages,113168331.56067416,113796356.27977528,116203784.36966293,113482343.92022471,226114.74044094863,114686057.96516854,921459.6856926951,1,10,43,1
2023-10-25,Oregon,112958989.98764046,Beverages,113063660.7741573,113691685.49325843,116099113.58314607,113377673.13370787,226114.74044376213,114581387.1786517,921459.6856930623,2,10,43,0
2023-10-26,Oregon,112854319.2011236,Beverages,112958989.98764046,113587014.70674157,115994442.79662922,113273002.347191,226114.74044657015,114476716.39213485,921459.6856934284,3,10,43,0
2023-10-27,Oregon,112749648.41460674,Beverages,112854319.2011236,113482343.92022473,115889772.01011236,113168331.56067416,226114.74044938362,114372045.60561799,921459.6856937942,4,10,43,0
2023-10-28,Oregon,112644977.62808989,Beverages,112749648.41460674,113377673.13370787,115785101.22359551,113063660.7741573,226114.7404521934,114267374.81910113,921459.6856941612,5,10,43,0
2023-10-29,Oregon,112540306.84157303,Beverages,112644977.62808989,113273002.347191,115680430.43707865,112958989.98764046,226114.74045500142,114162704.03258426,921459.6856945266,6,10,43,0
2023-10-30,Oregon,112435636.05505618,Beverages,112540306.84157303,113168331.56067416,115575759.65056181,112854319.20112358,226114.74045781489,114058033.24606743,921459.6856948924,0,10,44,0
2023-10-31,Oregon,112330965.26853932,Beverages,112435636.05505618,113063660.7741573,115471088.86404495,112749648.41460674,226114.74046062294,113953362.45955057,921459.6856952582,1,10,44,0
2023-11-01,Oregon,112226294.48202246,Beverages,112330965.26853932,112958989.98764046,115366418.07752809,112644977.62808989,226114.7404634364,113848691.6730337,921459.6856956253,2,11,44,0
2023-11-02,Oregon,112121623.69550562,Beverages,112226294.48202246,112854319.2011236,115261747.29101124,112540306.84157303,226114.74046624615,113744020.88651685,921459.6856959923,3,11,44,0
2023-11-03,Oregon,112016952.90898876,Beverages,112121623.69550562,112749648.41460674,115157076.50449438,112435636.05505618,226114.7404690542,113639350.1,921459.6856963582,4,11,44,0
2023-11-04,Oregon,111912282.12247191,Beverages,112016952.90898876,112644977.62808989,115052405.71797754,112330965.26853932,226114.74047186767,113534679.31348315,921459.6856967253,5,11,44,0
2023-11-05,Oregon,111807611.33595505,Beverages,111912282.12247191,112540306.84157303,114947734.93146068,112226294.48202248,226114.74047467572,113430008.5269663,921459.6856970906,6,11,44,0
2023-11-06,Oregon,111702940.54943821,Beverages,111807611.33595505,112435636.05505618,114843064.14494382,112121623.6955056,226114.7404774892,113325337.74044943,921459.6856974564,0,11,45,0
2023-11-07,Oregon,111598269.76292135,Beverages,111702940.54943821,112330965.26853932,114738393.35842697,112016952.90898876,226114.74048029725,113220666.95393258,921459.6856978231,1,11,45,0
2023-11-08,Oregon,111493598.97640449,Beverages,111598269.76292135,112226294.48202246,114633722.57191011,111912282.12247191,226114.7404831107,113115996.16741572,921459.6856981901,2,11,45,0
2023-11-09,Oregon,111388928.18988764,Beverages,111493598.97640449,112121623.69550562,114529051.78539327,111807611.33595505,226114.74048592418,113011325.3808989,921459.6856985572,3,11,45,0
2023-11-10,Oregon,111284257.40337078,Beverages,111388928.18988764,112016952.90898876,114424380.99887641,111702940.54943821,226114.74048873223,112906654.59438203,921459.685698923,4,11,45,0
2023-11-11,Oregon,111179586.61685392,Beverages,111284257.40337078,111912282.12247191,114319710.21235955,111598269.76292135,226114.7404915457,112801983.80786517,921459.68569929,5,11,45,0
2023-11-12,Oregon,111074915.83033708,Beverages,111179586.61685392,111807611.33595505,114215039.4258427,111493598.9764045,226114.74049435547,112697313.02134831,921459.6856996571,6,11,45,1
2023-11-13,Oregon,110970245.04382022,Beverages,111074915.83033708,111702940.54943821,114110368.63932584,111388928.18988764,226114.7404971635,112592642.23483147,921459.685700023,0,11,46,0
2023-11-14,Oregon,110865574.25730337,Beverages,110970245.04382022,111598269.76292135,114005697.852809,111284257.40337078,226114.74049997324,112487971.4483146,921459.6857003899,1,11,46,0
2023-11-15,Oregon,110760903.47078651,Beverages,110865574.25730337,111493598.97640449,113901027.06629214,111179586.61685394,226114.74050278126,112383300.66179775,921459.6857007553,2,11,46,0
2023-11-16,Oregon,110656232.68426967,Beverages,110760903.47078651,111388928.18988764,113796356.27977528,111074915.83033706,226114.74050559476,112278629.8752809,921459.6857011211,3,11,46,0
2023-11-17,Oregon,110551561.8977528,Beverages,110656232.68426967,111284257.40337078,113691685.49325843,110970245.04382022,226114.7405084028,112173959.08876403,921459.6857014877,4,11,46,0
2023-11-18,Oregon,110446891.11123595,Beverages,110551561.8977528,111179586.61685392,113587014.70674157,110865574.25730337,226114.74051121628,112069288.3022472,921459.6857018548,5,11,46,0
2023-11-19,Oregon,110342220.3247191,Beverages,110446891.11123595,111074915.83033708,113482343.92022473,110760903.4707865,226114.74051402975,111964617.51573034,921459.6857022218,6,11,46,0
2023-11-20,Oregon,110237549.53820224,Beverages,110342220.3247191,110970245.04382022,113377673.13370787,110656232.68426967,226114.7405168378,111859946.72921349,921459.6857025877,0,11,47,0
2023-11-21,Oregon,110132878.7516854,Beverages,110237549.53820224,110865574.25730337,113273002.347191,110551561.89775279,226114.74051965127,111755275.94269662,921459.6857029548,1,11,47,0
2023-11-22,Oregon,110028207.96516854,Beverages,110132878.7516854,110760903.47078651,113168331.56067416,110446891.11123596,226114.7405224593,111650605.15617977,921459.6857033209,2,11,47,0
2023-11-23,Oregon,109923537.17865168,Beverages,110028207.96516854,110656232.68426967,113063660.7741573,110342220.3247191,226114.7405252728,111545934.36966293,921459.6857036867,3,11,47,0
2023-11-24,Oregon,109818866.39213483,Beverages,109923537.17865168,110551561.8977528,112958989.98764046,110237549.53820226,226114.74052808253,111441263.58314607,921459.6857040538,4,11,47,0
2023-11-25,Oregon,109714195.60561797,Beverages,109818866.39213483,110446891.11123595,112854319.2011236,110132878.75168538,226114.74053089056,111336592.7966292,921459.6857044192,5,11,47,0
2023-11-26,Oregon,109609524.81910113,Beverages,109714195.60561797,110342220.3247191,112749648.41460674,110028207.96516855,226114.74053370405,111231922.01011235,921459.6857047849,6,11,47,0
2023-11-27,Oregon,109504854.03258426,Beverages,109609524.81910113,110237549.53820224,112644977.62808989,109923537.17865168,226114.7405365121,111127251.22359551,921459.6857051516,0,11,48,1
2023-11-28,Oregon,109400183.2460674,Beverages,109504854.03258426,110132878.7516854,112540306.84157303,109818866.39213483,226114.74053932558,111022580.43707865,921459.6857055186,1,11,48,0
2023-11-29,Oregon,109295512.45955056,Beverages,109400183.2460674,110028207.96516854,112435636.05505618,109714195.60561799,226114.74054213532,110917909.6505618,921459.6857058858,2,11,48,0
2023-11-30,Oregon,109190841.6730337,Beverages,109295512.45955056,109923537.17865168,112330965.26853932,109609524.81910111,226114.74054494337,110813238.86404493,921459.6857062515,3,11,48,0
2023-12-01,Oregon,109086170.88651685,Beverages,109190841.6730337,109818866.39213483,112226294.48202246,109504854.03258426,226114.74054775684,110708568.07752809,921459.6857066186,4,12,48,0
2023-12-02,Oregon,108981500.1,Beverages,109086170.88651685,109714195.60561797,112121623.69550562,109400183.24606742,226114.74055056486,110603897.29101124,921459.6857069847,5,12,48,0
2023-12-03,Oregon,117522383.7,Beverages,108981500.1,109609524.81910113,112016952.90898876,109295512.45955054,226114.74055337836,110499226.50449438,921459.6857073506,6,12,48,0
2019-02-11,Pennsylvania,197564198.09310347,Beverages,197547543.8,197447618.04137933,197064569.3,197497580.92068967,35977.36083446435,197306056.55,146614.5500859113,0,2,7,0
2019-02-12,Pennsylvania,197580852.3862069,Beverages,197564198.09310347,197464272.33448276,197081223.59310347,197514235.2137931,35977.36083163391,197322710.84310344,146614.55008553603,1,2,7,0
2019-02-13,Pennsylvania,197597506.67931035,Beverages,197580852.3862069,197480926.62758622,197097877.8862069,197530889.50689656,35977.36082879255,197339365.13620692,146614.55008515905,2,2,7,0
2019-02-14,Pennsylvania,197614160.9724138,Beverages,197597506.67931035,197497580.92068967,197114532.17931035,197547543.79999998,35977.36082596211,197356019.42931035,146614.55008478035,3,2,7,0
2019-02-15,Pennsylvania,197630815.26551726,Beverages,197614160.9724138,197514235.21379313,197131186.4724138,197564198.09310344,35977.36082313167,197372673.7224138,146614.55008440165,4,2,7,0
2019-02-16,Pennsylvania,197647469.5586207,Beverages,197630815.26551726,197530889.50689656,197147840.76551726,197580852.3862069,35977.36082030123,197389328.01551726,146614.55008402295,5,2,7,0
2019-02-17,Pennsylvania,197664123.85172415,Beverages,197647469.5586207,197547543.8,197164495.0586207,197597506.67931038,35977.36081745987,197405982.30862072,146614.55008364253,6,2,7,0
2019-02-18,Pennsylvania,197680778.1448276,Beverages,197664123.85172415,197564198.09310347,197181149.35172415,197614160.9724138,35977.36081462943,197422636.60172415,146614.55008326037,0,2,8,0
2019-02-19,Pennsylvania,197697432.43793106,Beverages,197680778.1448276,197580852.3862069,197197803.6448276,197630815.26551723,35977.360811798986,197439290.89482757,146614.55008287824,1,2,8,0
2019-02-20,Pennsylvania,197714086.7310345,Beverages,197697432.43793106,197597506.67931035,197214457.93793106,197647469.55862072,35977.36080896108,197455945.18793103,146614.55008249613,2,2,8,0
2019-02-21,Pennsylvania,197730741.02413794,Beverages,197714086.7310345,197614160.9724138,197231112.2310345,197664123.85172415,35977.360806119716,197472599.4810345,146614.55008211226,3,2,8,0
2019-02-22,Pennsylvania,197747395.3172414,Beverages,197730741.02413794,197630815.26551726,197247766.52413794,197680778.1448276,35977.36080328928,197489253.77413794,146614.5500817267,4,2,8,0
2019-02-23,Pennsylvania,197764049.61034483,Beverages,197747395.3172414,197647469.5586207,197264420.8172414,197697432.43793103,35977.36080045884,197505908.06724137,146614.55008134112,5,2,8,0
2019-02-24,Pennsylvania,197780703.90344828,Beverages,197764049.61034483,197664123.85172415,197281075.11034483,197714086.7310345,35977.360797617475,197522562.36034486,146614.55008095384,6,2,8,0
2019-02-25,Pennsylvania,197797358.19655174,Beverages,197780703.90344828,197680778.1448276,197297729.40344828,197730741.02413794,35977.36079478704,197539216.65344828,146614.55008056483,0,2,9,0
2019-02-26,Pennsylvania,197814012.4896552,Beverages,197797358.19655174,197697432.43793106,197314383.69655174,197747395.31724137,35977.3607919566,197555870.94655174,146614.5500801758,1,2,9,0
2019-02-27,Pennsylvania,197830666.78275862,Beverages,197814012.4896552,197714086.7310345,197331037.9896552,197764049.61034486,35977.360789126156,197572525.23965517,146614.5500797868,2,2,9,0
2019-02-28,Pennsylvania,197847321.07586208,Beverages,197830666.78275862,197730741.02413794,197347692.28275862,197780703.9034483,35977.3607862848,197589179.53275862,146614.55007939608,3,2,9,0
2019-03-01,Pennsylvania,197863975.36896554,Beverages,197847321.07586208,197747395.3172414,197364346.57586208,197797358.19655174,35977.36078345436,197605833.82586208,146614.55007900362,4,3,9,0
2019-03-02,Pennsylvania,197880629.66206896,Beverages,197863975.36896554,197764049.61034483,197381000.86896554,197814012.4896552,35977.360780623916,197622488.11896554,146614.55007861118,5,3,9,0
2019-03-03,Pennsylvania,197897283.95517242,Beverages,197880629.66206896,197780703.90344828,197397655.16206896,197830666.78275865,35977.36077778256,197639142.41206896,146614.550078217,6,3,9,0
2019-03-04,Pennsylvania,197913938.24827588,Beverages,197897283.95517242,197797358.19655174,197414309.45517242,197847321.07586208,35977.36077495212,197655796.70517242,146614.5500778211,0,3,10,1
2019-03-05,Pennsylvania,197930592.54137933,Beverages,197913938.24827588,197814012.4896552,197430963.74827588,197863975.36896557,35977.360772121676,197672450.99827588,146614.5500774252,1,3,10,0
2019-03-06,Pennsylvania,197947246.83448276,Beverages,197930592.54137933,197830666.78275862,197447618.04137933,197880629.662069,35977.36076929124,197689105.29137933,146614.5500770293,2,3,10,0
2019-03-07,Pennsylvania,197963901.12758622,Beverages,197947246.83448276,197847321.07586208,197464272.33448276,197897283.9551724,35977.36076644988,197705759.58448276,146614.55007663168,3,3,10,0
2019-03-08,Pennsylvania,197980555.42068967,Beverages,197963901.12758622,197863975.36896554,197480926.62758622,197913938.2482759,35977.360763619436,197722413.87758622,146614.55007623232,4,3,10,0
2019-03-09,Pennsylvania,197997209.71379313,Beverages,197980555.42068967,197880629.66206896,197497580.92068967,197930592.5413793,35977.360760789,197739068.17068967,146614.550075833,5,3,10,0
2019-03-10,Pennsylvania,198013864.00689656,Beverages,197997209.71379313,197897283.95517242,197514235.21379313,197947246.83448282,35977.360757951086,197755722.4637931,146614.55007543365,6,3,10,0
2019-03-11,Pennsylvania,198030518.3,Beverages,198013864.00689656,197913938.24827588,197530889.50689656,197963901.12758622,35977.36075510973,197772376.75689656,146614.55007503257,0,3,11,0
2019-03-12,Pennsylvania,198203633.6769231,Beverages,198030518.3,197930592.54137933,197547543.8,197980555.42068967,35977.36075227929,197789031.05000004,146614.5500746298,1,3,11,0
2019-03-13,Pennsylvania,198376749.05384615,Beverages,198203633.6769231,197947246.83448276,197564198.09310347,198019561.2971959,86007.39619199057,197810900.7125641,157853.0246811262,2,3,11,0
2019-03-14,Pennsylvania,198549864.43076923,Beverages,198376749.05384615,197963901.12758622,197580852.3862069,198080918.75710496,152961.96693499503,197837985.74458888,181936.3225769883,3,3,11,0
2019-03-15,Pennsylvania,198722979.80769232,Beverages,198549864.43076923,197980555.42068967,197597506.67931035,198164627.8004168,222692.11618678708,197870286.14607427,217293.55326832144,4,3,11,0
2019-03-16,Pennsylvania,198896095.1846154,Beverages,198722979.80769232,197997209.71379313,197614160.9724138,198270688.4271315,287716.005503998,197907801.91702035,261278.88465595548,5,3,11,0
2019-03-17,Pennsylvania,199069210.56153846,Beverages,198896095.1846154,198013864.00689656,197630815.26551726,198399100.63724896,340978.52684984147,197950533.05742705,311583.9998020388,6,3,11,0
2019-03-18,Pennsylvania,199242325.93846154,Beverages,199069210.56153846,198030518.3,197647469.5586207,198549864.43076923,373971.9539026553,197998479.56729445,366517.0145424364,0,3,12,0
2019-03-19,Pennsylvania,199415441.31538463,Beverages,199242325.93846154,198203633.6769231,197664123.85172415,198722979.80769232,373971.9538998139,198051641.44662246,424867.81485859124,1,3,12,0
2019-03-20,Pennsylvania,199588556.6923077,Beverages,199415441.31538463,198376749.05384615,197680778.1448276,198896095.1846154,373971.9538969834,198110018.69541115,485741.8870198469,2,3,12,0
2019-03-21,Pennsylvania,199761672.06923077,Beverages,199588556.6923077,198549864.43076923,197697432.43793106,199069210.5615385,373971.95389414555,198173611.3136605,548443.4641745194,3,3,12,0
2019-03-22,Pennsylvania,199934787.44615385,Beverages,199761672.06923077,198722979.80769232,197714086.7310345,199242325.93846154,373971.9538913042,198242419.3013705,612402.5956321531,4,3,12,0
2019-03-23,Pennsylvania,200107902.82307693,Beverages,199934787.44615385,198896095.1846154,197730741.02413794,199415441.3153846,373971.95388847374,198316442.6585411,677130.409314975,5,3,12,0
2019-03-24,Pennsylvania,200281018.20000002,Beverages,200107902.82307693,199069210.56153846,197747395.3172414,199588556.69230768,373971.9538856433,198395681.38517243,742191.1174067792,6,3,12,0
2019-03-25,Pennsylvania,200454133.57692307,Beverages,200281018.20000002,199242325.93846154,197764049.61034483,199761672.06923077,373971.95388280536,198480135.48126438,807183.8494381589,0,3,13,0
2019-03-26,Pennsylvania,200627248.95384616,Beverages,200454133.57692307,199415441.31538463,197780703.90344828,199934787.44615385,373971.953879964,198569804.94681698,871730.3116762647,1,3,13,0
2019-03-27,Pennsylvania,200800364.33076924,Beverages,200627248.95384616,199588556.6923077,197797358.19655174,200107902.82307693,373971.95387713355,198664689.78183025,935465.9502915457,2,3,13,0
2019-03-28,Pennsylvania,200973479.70769233,Beverages,200800364.33076924,199761672.06923077,197814012.4896552,200281018.20000002,373971.9538743031,198764789.9863042,998033.237518583,3,3,13,0
2019-03-29,Pennsylvania,201146595.08461538,Beverages,200973479.70769233,199934787.44615385,197830666.78275862,200454133.57692307,373971.9538714652,198870105.56023875,1059076.2286780677,4,3,13,0
2019-03-30,Pennsylvania,201319710.46153846,Beverages,201146595.08461538,200107902.82307693,197847321.07586208,200627248.95384616,373971.9538686239,198980636.50363398,1118235.8363525139,5,3,13,0
2019-03-31,Pennsylvania,201492825.83846155,Beverages,201319710.46153846,200281018.20000002,197863975.36896554,200800364.33076927,373971.95386579336,199096382.81648985,1175145.435443878,6,3,13,0
2019-04-01,Pennsylvania,201665941.21538463,Beverages,201492825.83846155,200454133.57692307,197880629.66206896,200973479.70769233,373971.9538629629,199217344.49880636,1229426.5024384954,0,4,14,0
2019-04-02,Pennsylvania,201839056.5923077,Beverages,201665941.21538463,200627248.95384616,197897283.95517242,201146595.0846154,373971.95386012504,199343521.55058357,1280684.031879855,1,4,14,0
2019-04-03,Pennsylvania,202012171.96923077,Beverages,201839056.5923077,200800364.33076924,197913938.24827588,201319710.46153846,373971.9538572837,199474913.9718214,1328501.4763486101,2,4,14,0
2019-04-04,Pennsylvania,202185287.34615386,Beverages,202012171.96923077,200973479.70769233,197930592.54137933,201492825.83846158,373971.9538544532,199611521.7625199,1372434.9276535457,3,4,14,0
2019-04-05,Pennsylvania,202358402.72307694,Beverages,202185287.34615386,201146595.08461538,197947246.83448276,201665941.21538463,373971.95385162276,199753344.92267904,1412006.1939265113,4,4,14,0
2019-04-06,Pennsylvania,202531518.1,Beverages,202358402.72307694,201319710.46153846,197963901.12758622,201839056.59230772,373971.95384878485,199900383.45229885,1446694.3201459406,5,4,14,0
2019-04-07,Pennsylvania,202704633.47692308,Beverages,202531518.1,201492825.83846155,197980555.42068967,202012171.9692308,373971.9538459435,200052637.35137933,1475924.928811797,6,4,14,0
2019-04-08,Pennsylvania,202877748.85384616,Beverages,202704633.47692308,201665941.21538463,197997209.71379313,202185287.3461539,373971.95384311303,200210106.61992043,1499056.4880374202,0,4,15,0
2019-04-09,Pennsylvania,203050864.23076925,Beverages,202877748.85384616,201839056.5923077,198013864.00689656,202358402.7230769,373971.9538402826,200372791.2579222,1515362.1838982324,1,4,15,0
2019-04-10,Pennsylvania,203223979.6076923,Beverages,203050864.23076925,202012171.96923077,198030518.3,202531518.1,373971.95383744466,200540691.2653846,1524005.3692584345,2,4,15,0
2019-04-11,Pennsylvania,203397094.9846154,Beverages,203223979.6076923,202185287.34615386,198203633.6769231,202704633.47692305,373971.95383460337,200713806.6423077,1524005.3692580352,3,4,15,0
2019-04-12,Pennsylvania,203570210.36153847,Beverages,203397094.9846154,202358402.72307694,198376749.05384615,202877748.85384616,373971.9538317729,200886922.01923078,1524005.369257636,4,4,15,0
2019-04-13,Pennsylvania,203743325.73846155,Beverages,203570210.36153847,202531518.1,198549864.43076923,203050864.23076922,373971.9538289424,201060037.39615387,1524005.3692572347,5,4,15,0
